Document_No,Dominant_Topic,Dominant_Percent,All_Percent,description
764,1.0,0.8913000226020813,"[(0, 0.021741629), (1, 0.89129156), (2, 0.02174486), (3, 0.0217397), (4, 0.021741671), (5, 0.02174058)]",온라인에서 구매하나 별 차이도 없고 해서 현장 구매하는 게 편리한듯하다 기존 사용하던 아이폰에서 새로 구매한 <b>아이폰12</b>pr 로 데이터 전송은 일사천리로 해결해 준다 심지어 내가 사용하던 앱들에 아이디... 
331,1.0,0.8913000226020813,"[(0, 0.02174234), (1, 0.8912811), (2, 0.021743428), (3, 0.021745183), (4, 0.021745546), (5, 0.021742424)]","<b>아이폰 12</b> , 12pro , 아이폰 미니 , 아이폰 프로 맥스 기종만 출시 된다고 하니 참고하세요. 남편은 아이폰XS라 사용하지 못하는 슬픈.;; 케이스를 낀 채 터치가 잘되며 , 꼭 앞 면 액정 필름은 제거하고 사용해... "
744,1.0,0.8913000226020813,"[(0, 0.021745626), (1, 0.89127487), (2, 0.021742221), (3, 0.021745576), (4, 0.021743951), (5, 0.021747764)]","오늘은 ♥ <b>아이폰12</b>Pro 개통 후기입니다 ♥ 충주가 고향이신 정*문 고객님~ LG를 사용하시는데, 직장인 용인을 가시면 이상하게 안 터진다고 하시더라구요~ 그래서 충주에서 휴대폰 제일 잘해주는곳 바로! 충주... "
151,1.0,0.8913000226020813,"[(0, 0.02174135), (1, 0.8912913), (2, 0.02174155), (3, 0.02174038), (4, 0.021743923), (5, 0.021741413)]",#다부쳐 #다부쳐필름 #지문방지필름 #<b>아이폰12</b>미니 #아이폰액정필름 #풀커버필름 #레인보우현상차단 #발수코팅필름 #사물반사차단필림 #빛차단필름 #핸드폰필름 #핸드폰액정필름 *제품을 제공받아 작성한... 
611,1.0,0.8913000226020813,"[(0, 0.021748008), (1, 0.89127946), (2, 0.021745523), (3, 0.021741176), (4, 0.021741098), (5, 0.021744708)]","이 시리즈는 12 미니, 12, 12 Pro 그리고 <b>아이폰12</b> 프로 맥스 4가지 모델로 출시되어 다양한 제품군으로 구성되어 있는데요. 제가 이번에 <b>아이폰12</b> 프로 맥스를 60만원대로 상당히 저렴한 가격에 구매하게 되어... "
784,1.0,0.8913000226020813,"[(0, 0.021743013), (1, 0.89128673), (2, 0.021742174), (3, 0.02174136), (4, 0.021743752), (5, 0.021742955)]","<b>아이폰12</b>pro로 갈아탔다. 아직 쓸 만한 아이폰7플러스는 아내가 쓰기로 했다. 아이폰은 데이터 이동이... 아이폰 3gs를 시작으로 4s, 5, 5s, 7plus를 거쳐 12pro까지 여섯 번째 아이폰이다. 3월 5일 금요일 매년 3월은... "
105,1.0,0.8913000226020813,"[(0, 0.021742176), (1, 0.89127064), (2, 0.021745348), (3, 0.021746922), (4, 0.021743553), (5, 0.021751348)]",저의 경우 <b>아이폰 12</b> 프로 맥스 용과 SE2 용으로 각각 2개씩 구매했습니다. 가격은 배송비 포함 15.... 이런 디자인은 아이폰에 직접 닿아 발생할 수 있는 스크래치나 미세먼지와 같은 외부 이물질의 유입을... 
98,1.0,0.8913000226020813,"[(0, 0.021742122), (1, 0.8912753), (2, 0.02174739), (3, 0.021741739), (4, 0.021745464), (5, 0.021748051)]",kt에서 <b>아이폰12</b> 12미니 퍼플을 구매한 고객들이 대상이며 5월20일에 발표된다고 합니다. 개별 문자... <b>아이폰12</b>퍼플을 직접 보신 분들은 컬러가 정말 예쁘다고 하더라구요~! 산뜻한 컬러의 아이폰 퍼플을... 
481,1.0,0.8913000226020813,"[(0, 0.02174252), (1, 0.89128244), (2, 0.021745272), (3, 0.021741463), (4, 0.021742772), (5, 0.021745497)]",저의 메인폰인 <b>아이폰12</b> 미니를 사용한지 벌써 4개월이 넘어가고 있습니다. 5.4인치의 비교적 작고... 거치대는 <b>아이폰12</b>에 잘 어울리는 제품으로 간단히 살펴 보겠습니다. 이 제품의 특징은 자석 부착식으로... 
304,1.0,0.8913000226020813,"[(0, 0.021743683), (1, 0.8912786), (2, 0.021744693), (3, 0.021741547), (4, 0.021744259), (5, 0.021747185)]",ㅠㅠ 왜 이러는건지 여태 원인을 못찾다가 결국 충전기쪽 쇼트(?)가 난 것으로 판명나서 쿨하게 <b>아이폰12</b> 미니로 갈아탔답니다. 아이폰 한번 쓰니까 왜이리 편한지 ㅋㅋㅋ 데이터 마이그레이션도 지원이 잘 되어... 
435,1.0,0.8913000226020813,"[(0, 0.021741094), (1, 0.89128757), (2, 0.021740792), (3, 0.021743063), (4, 0.021744186), (5, 0.021743335)]",매장 전화번호:02.2679.9500 매장 위치:서울 용산구 한강대로 280-1 남영빌딩 3층 #스코코 #스코코필름 #스코코부착점 #엉클맥 #애플 #<b>아이폰12</b>미니 #<b>아이폰12</b>미니보호필름 #올레포빅 #액정보호필름 #아이폰필름부착점... 
881,1.0,0.8913000226020813,"[(0, 0.02174377), (1, 0.8912829), (2, 0.021742374), (3, 0.021744872), (4, 0.021743359), (5, 0.021742657)]",이번글도 역시 내가 찍은 아이패드와 아이폰 인생샷으로 시작해 봅니다. 얼마 전에 구매한 아이패드 프로에 이어 <b>아이폰12</b> 미니도 구매한 남자친구 언박싱 현장을 또 함께하게 되었습니다. 개통이 안되어서... 
428,1.0,0.8913000226020813,"[(0, 0.021743866), (1, 0.8912802), (2, 0.021743368), (3, 0.021742675), (4, 0.021745121), (5, 0.021744858)]",그런 고민을 하는 분들이라면 제가 새롭게 구입을 하기 위해서 알아봤던 <b>아이폰12</b>promax가격 정보를... 그리고 카메라에 대해서 관심이 많은 분들이라면 아이폰을 더 선호하실수도 있어요. 왜냐하면 촬영을... 
425,1.0,0.8913000226020813,"[(0, 0.02174085), (1, 0.89128286), (2, 0.021741547), (3, 0.02174713), (4, 0.021743724), (5, 0.021743933)]",<b>아이폰12</b>플러스는 전면 스피커가 작아서 티도 안남 가까이에서 봐야 티가남 아이폰7 플러스는 이정도 삐뚷게 붙였지만 쓰는데 아무 지장도 없다. 액정 보호도 잘 됨 회사폰 lg v40 도 이정도 잘못 붙였지만 아무... 
228,1.0,0.8913000226020813,"[(0, 0.021746445), (1, 0.8912724), (2, 0.021741569), (3, 0.021750262), (4, 0.021743765), (5, 0.021745551)]",제가 이곳 광주휴대폰성지에서 <b>아이폰12</b>프로맥스를 산 금액은 무려 83만원이랍니다. 그냥들으시면 비싸다고 느끼실 수 있지만 가격이 잘 떨어지지않는 아이폰최신모델에 원래 출고가는 149만원이나 합니다.... 
947,1.0,0.8913000226020813,"[(0, 0.021747679), (1, 0.89127153), (2, 0.021746157), (3, 0.021745576), (4, 0.021744719), (5, 0.0217444)]","<b>아이폰 12</b> 미니 그린 프리즈비 공식홈에서 구매 128G 가격은 102만원! 사은품으로 미라캐스트를 준다. 네이버에서 결제 했더니 10,200원 네이버 포인트를 줬다. 아이폰 색상 뭘 살까 고민하다가... (남편꺼... "
950,1.0,0.8913000226020813,"[(0, 0.021744672), (1, 0.8912767), (2, 0.021743726), (3, 0.021745024), (4, 0.02174691), (5, 0.02174301)]",3년쓴 정든 아이폰8을 보내고 새로 <b>아이폰12</b>mini를 좋은 조건에 구입했네요:) <b>아이폰12</b>mini 그린 &amp; 화이트 기계를 잘 활용할 줄 모르고 욕심도 없어서 아이폰8도 1-2년 더 쓸 수 있을 것 같은데 용량이 부족해서... 
962,1.0,0.8913000226020813,"[(0, 0.021745354), (1, 0.89125276), (2, 0.021756317), (3, 0.021747487), (4, 0.021751313), (5, 0.021746755)]","목돈이나,12개월할부 이런게 금액이 부담된다면, 이마트에서 사는게 좋을거같구요. 에이스토어에 진열된 아이폰에는 이렇게 각 모델별 용량별 가격 비교하기가 따로 되어있더라구요. <b>아이폰12</b>에 모두... "
734,1.0,0.8611000180244446,"[(0, 0.027784588), (1, 0.86107), (2, 0.027791036), (3, 0.027783236), (4, 0.027786767), (5, 0.027784405)]","<b>아이폰12</b> pro, pro max 아이폰 11프로 이건 기존 기종인데요. 아이폰 11프로와 이번 12 프로의 다른점은 어떤게 있을까요? 프로에서는 크게 달라졌다는 점는 느끼지 못했지만 크기가 다르고 맥스에서는 카메라... "
672,1.0,0.8611000180244446,"[(0, 0.027783817), (1, 0.8610913), (2, 0.027783688), (3, 0.0277815), (4, 0.027781429), (5, 0.02777827)]",활동을 통해 일정액의 수수료를 제공받을 수 있음을 알립니다. 이젠 멋진 일상의 기억들을 담아봐야겠습니다. #<b>아이폰12</b> #<b>아이폰12</b>프로맥스 #<b>아이폰12</b>promax #아이폰카메라 #12pro카메라 #돌비비전 #저조도촬영
334,1.0,0.8611000180244446,"[(0, 0.0277844), (1, 0.8610764), (2, 0.02778303), (3, 0.02778454), (4, 0.027781418), (5, 0.02779021)]",안되는 아이폰은 특히 필요하죠 ㅜㅜ 이렇게 원하는 자리에 끼우기만하면 수납도 가능한 폰케이스 완성! 필요 없을땐 떼어내기만 하면 끝~~내 마음대로 폰꾸 할 수 있어서 좋아요 ^^ 짜잔 <b>아이폰 12</b> PRO에... 
808,1.0,0.8611000180244446,"[(0, 0.027784487), (1, 0.8610771), (2, 0.02778435), (3, 0.027785286), (4, 0.02778531), (5, 0.027783489)]","다행히도 <b>아이폰12</b> 미니 색상, 스펙은 12와 같이 출시되어서 색상이든 스펙이든 디자인이든 다른 부분은 거의 없다고 봐도 좋았답니다. 그래서 이 모델을 구매한다고 하더라도 우수한 스펙을 기대할 수... "
782,1.0,0.8611000180244446,"[(0, 0.027779723), (1, 0.8610721), (2, 0.027790265), (3, 0.0277863), (4, 0.027783576), (5, 0.027788023)]",<b>아이폰12</b> 미니를 포함한 4개의 모델이 출시 2주만에 가장 많이 팔린 5G폰이라는 타이틀과 함께 글로벌... 다만 출시전부터 SE2 보다 작은 사이즈에 큰 디스플레이로 팀킬을 해버렸던 <b>아이폰12</b> 미니가 예상... 
791,1.0,0.8611000180244446,"[(0, 0.02778196), (1, 0.8610813), (2, 0.027781712), (3, 0.027790876), (4, 0.027783519), (5, 0.027780635)]",(왼쪽이 아이폰 X인데 오른쪽 <b>아이폰 12</b> Pro가 조금 더 세로로 길다) 본인 인증을 잘 한다음에 데이터 전송하기만 누르면 한시간 내외로 알아서 동기화 완료! 구 핸드폰과 현 핸드폰을 가까이 두고 기다리기만... 
869,1.0,0.8611000180244446,"[(0, 0.027781092), (1, 0.8610868), (2, 0.027782073), (3, 0.027784158), (4, 0.02778225), (5, 0.027783625)]","내 마음에 쏙 들어온 기부케이스 의미 있는 착한소비 디자인도 예쁜 맨즈, <b>아이폰12</b>프로맥스 독도 강치... <b>아이폰12</b> 프로맥스를 더욱 빛내줄 독도 기부케이스 볼수록 예쁘다 이거예용~! 클리어 범퍼케이스라... "
930,1.0,0.8611000180244446,"[(0, 0.027785245), (1, 0.86107874), (2, 0.027787346), (3, 0.027783424), (4, 0.027779656), (5, 0.02778559)]",같았음 #아이폰카메라 <b>아이폰12</b>와 #<b>아이폰12</b>프로맥스 차이 중 하나인 후면 카메라 카메라가 2개지만 <b>아이폰 12</b> 사진 화질 좋던데요ㅎㅎ 오랜만에 새 폰 사용해봐서 그럴지도 모르지만... #아이폰 구성품... 
955,1.0,0.8611000180244446,"[(0, 0.027788443), (1, 0.86107165), (2, 0.027788393), (3, 0.027784823), (4, 0.027783135), (5, 0.02778353)]",하지만 저는 아이폰만 쓰고 있다고 <b>아이폰12</b>를 구매할 생각을 하고 있다고 이야기를 했습니다! 이번에 카메라나 다양한 면에서 업그래에드가 되었고 특히 칼라가 장난이 아니더라구요! 진짜 마음에 드는... 
653,1.0,0.8611000180244446,"[(0, 0.027780116), (1, 0.8610711), (2, 0.02778806), (3, 0.027784212), (4, 0.027788658), (5, 0.02778788)]",<b>아이폰12</b> 맥세이프 가죽지갑 이건 좀... <b>아이폰12</b>프로를 구입하면서 이건 꼭 나에게 필요한 액세서리다... 실제로 아이폰보다는 늦게 배송되어 12월 중에 받게는 되었습니다. 실물을 보니 퀄리티도 높고 애플의... 
701,1.0,0.8611000180244446,"[(0, 0.02778518), (1, 0.86107814), (2, 0.027780974), (3, 0.027788814), (4, 0.027784562), (5, 0.027782356)]","반면 애플의 iPhone12는 보호필름과 케이스를 제공하지 않죠. 이에 <b>아이폰12</b> 시리즈 구매자들은... 아무래도 투명케이스를 사용하면 아이폰의 아이덴티티와도 같은 사과 마크를 가리지 않고, 본연의 색상도 뽐낼... "
645,1.0,0.8611000180244446,"[(0, 0.027780669), (1, 0.8610854), (2, 0.027779443), (3, 0.027789647), (4, 0.027785668), (5, 0.027779141)]",새로운 핸드폰으로 너무 기변하고 싶어서 사과폰으로 바꿨습니다~~~~~~ 폰 바꾸고 제일 먼저 <b>아이폰12</b>미... 아이폰 부착 방법도 간단히 살펴보았는데요. 부착가이드를 쓰는 방법도 상세하게 나와있었어요. 먼저... 
586,1.0,0.8611000180244446,"[(0, 0.027786544), (1, 0.8610801), (2, 0.027779387), (3, 0.027791973), (4, 0.027781459), (5, 0.027780544)]","제가 <b>아이폰12</b>pro로 핸드폰을 바꿨는데, 액정보호필름을 부치려고 합니다~ 아이폰의 상징 인덕션ㅋㅋㅋ 아이폰뒤 카메라 부분에 액정보호필름을 부치려고요~^^ 보호필름부치고 오래오래 쓸렵니다~^^ㅎㅎㅎ... "
324,1.0,0.8611000180244446,"[(0, 0.02778156), (1, 0.86108124), (2, 0.027783237), (3, 0.027779853), (4, 0.027787384), (5, 0.027786696)]",기존에 사용하던 아이폰x의 유심칩을 <b>아이폰12</b>프로에 이식해줍니다. 아이폰x에서 탈거한 유심칩을 <b>아이폰12</b>프로 유심 브라켓에 잘 맞춰서 얹어줍니다. 이렇게 삽입하면 이식 완료~! 전원을 키면 다국어로... 
432,1.0,0.8611000180244446,"[(0, 0.027785765), (1, 0.86106646), (2, 0.027782027), (3, 0.027791176), (4, 0.027788885), (5, 0.027785696)]",<b>12</b>프로 한달 사용후기 <b>아이폰</b>8+과 <b>아이폰</b>6 아직도 말짱하게 잘 돌아가는 노장들ㅋㅋㅋ 8플이 넘사로 예쁘고 편했어서 <b>12</b>에 익숙해지는 데 시간이 걸렸다. 6에서 8플 갔을 때는 신세계였는데 8에서 <b>12</b>프로는... 
311,1.0,0.8611000180244446,"[(0, 0.02778528), (1, 0.8610698), (2, 0.027786903), (3, 0.02778688), (4, 0.027782524), (5, 0.027788633)]",최신폰이니 아주 빠릿빠릿하구요~~~ 특히 애플 아이폰SE와 <b>아이폰12</b> 미니의 카메라 차이는 정말 넘사벽인 같네요.. 작고 휴대하기 편한 휴대폰... <b>아이폰 12</b> 미니를 이렇게 표현하고 싶습니다. 그린 색상을... 
489,1.0,0.8611000180244446,"[(0, 0.027787605), (1, 0.8610738), (2, 0.027786328), (3, 0.027787302), (4, 0.027785322), (5, 0.027779663)]",며칠 전 큰아들의 아이폰 액정이 박살 나는 사고가 있었습니다. 지나가던 분과 부딪치면서 떨구었죠.... 네번째는 <b>아이폰 12</b>와 12프로의 다른 점을 찾아야겠습니다. 가장 크게 눈에 띄는 부분은 카메라의... 
502,1.0,0.8611000180244446,"[(0, 0.027783498), (1, 0.8610796), (2, 0.027784284), (3, 0.027782543), (4, 0.027785206), (5, 0.027784904)]","그래도 아12 말고 <b>아이폰12</b> 프로 스펙이 더 좋다 보니 아12보다는 <b>아이폰12</b> 프로를 구매하고 싶더라고요. 게다가 아12는 iPhone 시리즈의 색상이라고 할 수 있는 <b>아이폰12</b> 실버, <b>아이폰12</b> 골드를 구매할 수... "
13,1.0,0.8611000180244446,"[(0, 0.027782913), (1, 0.86107713), (2, 0.02778221), (3, 0.027781565), (4, 0.027783545), (5, 0.027792633)]",이번에 애플에서 <b>아이폰12</b>미니의 새로운 색상이 나왔어요. 기존에 있던 색상도 예뻤는데 이번에 새로... 우선 저렴하다고 하더라도 제일 중요한 건 <b>아이폰12</b>미니 후기와 스펙을 살펴보는 거예요. 아무리 싸도... 
545,1.0,0.8611000180244446,"[(0, 0.027780818), (1, 0.8610948), (2, 0.027779682), (3, 0.027785864), (4, 0.027780203), (5, 0.02777868)]",<b>아이폰12</b> 액정보호필름 트라움가드 이번에 <b>아이폰12</b>로 새로 바꾸면서 액정보호필름 튼튼한걸로 사야겠다 싶더라구요. 아무래도 아이폰이 잘 깨지기도 하고 여러번의 경험을 통해서ㅋㅋ 방탄필름만 잘 붙여도... 
546,1.0,0.8611000180244446,"[(0, 0.027779024), (1, 0.86107814), (2, 0.027791465), (3, 0.027781932), (4, 0.027781704), (5, 0.027787758)]",여기에 <b>아이폰12</b> MINI가 새롭게 출시됨으로써 기존 아이폰의 아담한 사이즈를 선호하는 이용자들에게 상당한 인기를 누리고 있어요. 점점 더 커지고 늘어나는 아이폰 사이즈에 아쉬움을 느끼셨던 분들이라면... 
984,1.0,0.8611000180244446,"[(0, 0.02778224), (1, 0.86108166), (2, 0.02778772), (3, 0.027784728), (4, 0.027784124), (5, 0.027779479)]","<b>아이폰12</b>미니로 갈아타면서 카메라보호필름이 필요해져 대훈이에게 부탁을 해 구매한 #위젠커머스... 배송 ★★★★★ 기능 ★★★★★ 재구매의사 ★★★★★ insta @ttoriring shot on iphone12 mini, no filter"
236,1.0,0.8611000180244446,"[(0, 0.027784517), (1, 0.8610734), (2, 0.027794624), (3, 0.027779348), (4, 0.027779818), (5, 0.027788326)]",10월부터 기다리고 기다리다가 12월에 받게된 나의 <b>아이폰12</b> 미니! 용량이 작은 <b>아이폰12</b>미니는 시중에... 흐흫 <b>아이폰12</b> mini 는 받자마자 가벼움에 깜짝 놀랐다. 이 폰 전에 사용하던 폰이 아이폰x였는데 정말... 
20,1.0,0.8610000014305115,"[(0, 0.027804105), (1, 0.86099535), (2, 0.027808826), (3, 0.02779391), (4, 0.027798899), (5, 0.027798878)]",프로는 램용량이 6G...그냥 12는 4G.... 아이폰은 워낙에 메인 프로세스 성능이 빠르니깐.... 그냥 <b>아이폰 12</b>로 충분할 거 같아서!!! 일단 박스는 아주 단촐합니다. 확실히 내용물이 줄어들어서 박스의 두께가 많이... 
618,1.0,0.8610000014305115,"[(0, 0.027791766), (1, 0.8610255), (2, 0.027790112), (3, 0.027793206), (4, 0.027801344), (5, 0.02779806)]",케이스 <b>아이폰12</b> 명탐정 코난 실버불렛 이상윤 아카이슈이치 케이스 아카이 슈이치 매력적인 남자 사격... 명탐정코난 애니메이션 아카이슈이치 충분해요 <b>아이폰 12</b> 명탐정 코난 실버불렛 아카이 슈이치 케이스
495,1.0,0.807699978351593,"[(0, 0.03846988), (1, 0.8076565), (2, 0.038466077), (3, 0.038474128), (4, 0.038467478), (5, 0.038465876)]","특히 Dolby Vision HDR로 촬영한 영상을 보니 그저 입이 떡 벌어질 지경인데, 위의 4장의 사진(혹은 캡쳐)를 보니 도저히 아이폰으로 촬영하거나 캡쳐했다고 믿겨지지 않을 정도다. 나도 빨리 <b>아이폰 12</b>를 손에... "
294,1.0,0.807699978351593,"[(0, 0.038469598), (1, 0.80765414), (2, 0.03847264), (3, 0.03847091), (4, 0.03846892), (5, 0.038463794)]",<b>아이폰12</b> 모델을 사용하면서 가장 좋은점은 바로 카메라 인데요!진짜 최고!칭찬합니다. 아이폰을 꾸준히 사용했었는데 기존 모델들보다 카메라 기능이 훨씬 좋아졌더라고요. 어두운 환경에서도 밝고 선명한... 
821,1.0,0.807699978351593,"[(0, 0.03846649), (1, 0.80766195), (2, 0.038463004), (3, 0.03847559), (4, 0.038468063), (5, 0.038464975)]",<b>아이폰12</b> 프로 먼지끼는 현상 해결방법 아이폰 7을 오래쓰다 요번 <b>아이폰12</b>프로를 출시하자마자 구입하여 3개월째 사용하고 있는데요. 쓰면서 제일 우려됐던게 카메라 부분이 돌출이 심해 한번 떨어 뜨리게되면... 
418,1.0,0.807699978351593,"[(0, 0.038469713), (1, 0.80765784), (2, 0.038464844), (3, 0.038466983), (4, 0.03847289), (5, 0.038467754)]","navipark, <b>아이폰12</b> 투명케이스 카메라 보호까지 모으기 또 시작이다 ㅎㅎ <b>아이폰12</b>프로맥스와 함께 한지 사개월째 슬슬 ㅎㅎㅎ 여유가 생기거나 좋은 거 볼때마다 하나씩 구입중인 <b>아이폰12</b>케이스... "
238,1.0,0.807699978351593,"[(0, 0.038468353), (1, 0.80767447), (2, 0.038465198), (3, 0.03846337), (4, 0.03846516), (5, 0.038463406)]",사진 찍는 거 그거 하나로 아이폰을 쭉 사용해왔어요. <b>아이폰12</b>도 역시 사진이 너무 잘 나오네요. 며칠 되진 않지만 찍어둔 사진 공유합니다! 파트너스 활동을 통해 일정액의 수수료를 제공받을 수 있음
625,1.0,0.807699978351593,"[(0, 0.038473565), (1, 0.8076614), (2, 0.038463727), (3, 0.038474776), (4, 0.03846231), (5, 0.03846417)]",모든 준비가 끝났다면 부착 준비를 합니다.( 부착에 사용된 모델은 <b>아이폰12</b>미니 화이트 색상으로 생이 아이폰입니다.) 제일 먼저 이물질 제거 클리너로 액정을 깨끗하게 닦아줍니다. Tip: 정전기가 발생하지... 
934,1.0,0.8076000213623047,"[(0, 0.03847342), (1, 0.8076334), (2, 0.038477767), (3, 0.038476713), (4, 0.038470168), (5, 0.03846854)]",급하게인터넷으로 <b>아이폰 12</b> pro케이스를 구입을 했답니다 빨리 오는 케이스는이쁜 게 없어서 먼저 투명... 구입한 <b>아이폰 12</b> pro 케이스는 바로 이거예요 너무 귀엽지 않나요? 전 너무 마음에 들더라고요 생각보다... 
533,1.0,0.8076000213623047,"[(0, 0.038467865), (1, 0.80764055), (2, 0.03846927), (3, 0.038471308), (4, 0.038480114), (5, 0.038470894)]",#<b>아이폰12</b>프로케이스 #아이폰범퍼케이스 #아이폰독도케이스 #아이폰기부케이스 #아이폰후원케이스 #기부케이스 #후원케이스 #맨즈케이스 #맨즈 #독도케이스
621,1.0,0.8076000213623047,"[(0, 0.038474713), (1, 0.80764294), (2, 0.038470313), (3, 0.0384712), (4, 0.03847594), (5, 0.03846483)]","드디어 <b>아이폰12</b> 프로에 케이스를 끼어봤어요. 어쩜, 이렇게 딱 맞을수가 있는지요. 기대했던 것보다 대만족이었어요. 아이폰은 카메라, 액정 부분도 상당히 중요한데요. 충격흡수 할수 있게 케이스가 액정... "
610,1.0,0.8076000213623047,"[(0, 0.0384732), (1, 0.8076369), (2, 0.03847207), (3, 0.03847342), (4, 0.038476523), (5, 0.038467813)]","바로 유튜브에 올려도 무관할것 같은 퀄리티입니다 유튜브영상 및 브이로그 찍을때도 <b>아이폰12</b>pro 강추! 괜히 비싼 아이폰을 구매하는게 아닙니다 저랑 신랑은 <b>아이폰 12</b>pro 유저인데요, 무거운 카메라... "
462,1.0,0.8076000213623047,"[(0, 0.038472652), (1, 0.8076361), (2, 0.038470194), (3, 0.038469784), (4, 0.038471498), (5, 0.038479805)]",완전 아이폰의 심플함을 닮은 <b>아이폰12</b> 보조배터리 라고 하며 좋아했습니다. 아이폰을 사용하시는 분들의 감성은 확실히 조금 다르잖아요. 심플하면서도 기능적으로 충실해야 하고 무엇보다도 아이폰의... 
855,1.0,0.8076000213623047,"[(0, 0.03846815), (1, 0.8076487), (2, 0.03847108), (3, 0.038464308), (4, 0.038474947), (5, 0.038472813)]","전부터 항상 아이폰 프라이버시 필름 구매 욕구가 뿜뿜했는데, 이미 붙여둔 <b>아이폰12</b> 보호필름 하자가 하나도 없어서 미루다가 사생활보호 필름으로 환승한 후 만족도가 아주 높습니다. 고민하시는 분들은... "
148,1.0,0.8076000213623047,"[(0, 0.038468756), (1, 0.8076402), (2, 0.038472507), (3, 0.038474396), (4, 0.038476635), (5, 0.038467534)]",왼쪽이 기존에 사용하던 아이폰7이고 오른쪽이 이번에 구매하게 된 <b>아이폰12</b> 미니입니다. 우선 가장 중요한 점은 마이그레이션 진행 시 베터리가 양쪽 핸드폰 모두 충분해야 오류가 적다고 합니다. 저 같은... 
222,1.0,0.72079998254776,"[(0, 0.021747058), (1, 0.7207785), (2, 0.02174195), (3, 0.19224137), (4, 0.02174689), (5, 0.021744275)]",navipark의 <b>아이폰 12</b> 미니 투명 범퍼케이스 이걸 핸드폰에 껴보니 아주 믿음직 스럽더라구요. 뒷 부분은 크리스탈 아크릴 재질로 그리고 옆부분은 TPU재질로 되어 있어서 아이폰에 착붙템이면서도 뒷 부분이... 
979,1.0,0.704200029373169,"[(0, 0.01041938), (1, 0.70419747), (2, 0.010418707), (3, 0.25412413), (4, 0.01041997), (5, 0.010420331)]",<b>아이폰12</b>pro 퍼시픽블루 512G 자급제 구매 후기 3년전에 아이폰 쓰다가 고장나서 LG폰으로 바꿔서 3년... ^^ <b>아이폰12</b>프로 색상이 4가지 다 예쁘던데~~ 12 / 12PRO 둘중에 뭘사느냐 선택되면 용량이 고민되고 그다음이... 
826,1.0,0.6902999877929688,"[(0, 0.22275), (1, 0.690265), (2, 0.021745421), (3, 0.021747125), (4, 0.021745142), (5, 0.021747282)]","애플케어 플러스까지 가입해서 잘 쓰고 있는데 최근 프로 맥스를 실물로 몇번 보니 조금 당기기는 합니다 ㅋㅋ 제 아이폰은 #그라파이트, 12프로 맥스는 #실버 입니다. <b>아이폰12</b>프로 살때도 실버를 조금... "
690,1.0,0.6875,"[(0, 0.062507324), (1, 0.6874807), (2, 0.062504925), (3, 0.06250267), (4, 0.06250204), (5, 0.06250234)]",사용한 <b>아이폰12</b>프로 핸드폰보호필름은 가이드에 딱 맞춰 부착이 되어 엄청 쉽게 붙일 수 있었답니다! 뭐 물론 전 가이드가 없어도 잘 부착했지만요..ㅋㅋㅋㅋㅋㅋ ◆ 팀팀 <b>아이폰12</b>프로 핸드폰보호필름... 
87,1.0,0.6875,"[(0, 0.015153948), (1, 0.6875148), (2, 0.015156367), (3, 0.015154239), (4, 0.015156459), (5, 0.2518642)]",저렴한 가성비를 자랑하는 케이스 혼자 알기 아까워서 블로그에 포스팅 해봅니다 도움 되셨길... #<b>아이폰12</b>케이스 #아이폰케이스 #<b>아이폰12</b>미니케이스 #아이폰예쁜케이스 #예쁜폰케이스 #폰케이스 #가성비폰케이스
256,1.0,0.6875,"[(0, 0.06252073), (1, 0.68745095), (2, 0.06251165), (3, 0.062500514), (4, 0.06250945), (5, 0.062506676)]","폰을 8p 에서 12일 로 넘어간지 이제 막 한달 넘었는데, 넘어가고 나서 쿠x보니 카메라 보호 필름,유리... 그래서 이번에 <b>아이폰 12</b> 폰케이스를 navipark 에서 하나 샀어요! 지금 보고계신 케이스는 황변현상이... "
156,1.0,0.6875,"[(0, 0.0625014), (1, 0.6874667), (2, 0.062518746), (3, 0.062506676), (4, 0.0625051), (5, 0.0625014)]",가용 <b>아이폰 12</b> 귀멸의 칼날 친구들과 함께 떠나는 피크닉 음료 케이스 답답한 속을 뻥 뚫어 드리러... 뻥 뚫리는 음료 케이스로 기분 좋은 하루 보내세요 ~ ~ ~ ~ <b>아이폰12</b> 귀멸의칼날 콜라 사이다 환타 음료수 케이스
851,1.0,0.6873999834060669,"[(0, 0.062507324), (1, 0.6874243), (2, 0.06252327), (3, 0.0625162), (4, 0.062509306), (5, 0.0625196)]",조커케이스 <b>아이폰 12</b> 귀욤 해피 페이스 베이비 악세사리 조커케이스 아기자기한 케이스 입체라 더... 보자마자 작고 귀여워서 아 ! ㅋㅋ 매우 이뽀서 마음에 드네요 ~ <b>아이폰 12</b> 베이비 삐에로 인형 조커 케이스
121,1.0,0.6873999834060669,"[(0, 0.062508), (1, 0.68741804), (2, 0.06250264), (3, 0.06253262), (4, 0.0625226), (5, 0.062516116)]","<b>아이폰12</b>pro raw보정 영광에서의 하루들. 휴가를 쓰고 굳이 영광으로 왔다. 휴가 사용이 많이... <b>아이폰12</b>pro 밤에는 백수읍 산책을. 걷지 않을 수 없을 정도로 배불렀지만, 옛날 겨울 때 걸었던 백수읍... "
